CCNA1,Ccna1,CLB1,CycD
CCNA1,Ccna1,CLB1,CycB
CCNA1,Ccna1,CLB1,CycE
CCNA1,Ccna1,CLB2,CycD
CCNA1,Ccna1,CLB2,CycB
CCNA1,Ccna1,CLB2,CycE
CCNA1,Ccna1,CLB5,CycD
CCNA1,Ccna1,CLB5,CycB
CCNA1,Ccna1,CLB5,CycE
CCNA1,Ccna1,CLB6,CycD
CCNA1,Ccna1,CLB6,CycB
CCNA1,Ccna1,CLB6,CycE
MIR4770,,,
MIR548AX,,,
RNU6-146P,,,
RN7SL658P,,,
MIR548AM,,,
RNA5SP499,,,
LINC01926,,,
RN7SKP183,,,
RNU6-133P,,,
RNU6-641P,Gm24317,,
RNU6-591P,,,
TTLL8,Ttll8,,TTLL3A
TTLL8,Ttll8,,TTLL3B
TTLL8,Ttll8,,TTLL15
TTLL8,Ttll8,,TTLL6B
RNU6-49P,Gm25652,,
MIR548AJ2,,,
RNU6-1087P,,,
RN7SL732P,,,
MIR3937,,,
RNU7-164P,,,
RNU6-1124P,,,
RNU6-630P,,,
RNU6-50P,Gm22236,,
BMP7-AS1,,,
LINC00028,,,
MIR532,Mir532,,
MIR188,Mir188,,
MIR500A,,,
MIR362,,,
MIR501,Mir501,,
MIR500B,,,
MIR660,,,
MIR502,Mir500,,
RIMBP3B,Rimbp3,,Rbp
HUNK,Hunk,PRR2,Nuak
HUNK,Hunk,PRR2,Snrk
HUNK,Hunk,NPR1,Nuak
HUNK,Hunk,NPR1,Snrk
HUNK,Hunk,HAL5,Nuak
HUNK,Hunk,HAL5,Snrk
HUNK,Hunk,KKQ8,Nuak
HUNK,Hunk,KKQ8,Snrk
HUNK,Hunk,KIN1,Nuak
HUNK,Hunk,KIN1,Snrk
HUNK,Hunk,KIN2,Nuak
HUNK,Hunk,KIN2,Snrk
HUNK,Hunk,PTK1,Nuak
HUNK,Hunk,PTK1,Snrk
HUNK,Hunk,PTK2,Nuak
HUNK,Hunk,PTK2,Snrk
HUNK,Hunk,KIN4,Nuak
HUNK,Hunk,KIN4,Snrk
HUNK,Hunk,FRK1,Nuak
HUNK,Hunk,FRK1,Snrk
HUNK,Hunk,SKS1,Nuak
HUNK,Hunk,SKS1,Snrk
HUNK,Hunk,VHS1,Nuak
HUNK,Hunk,VHS1,Snrk
RN7SL799P,,,
MIR223,Mir223,,
MIR8088,,,
MIR4536-2,,,
MIR676,,,
RNU6-562P,,,
MIR4536-1,,,
RNA5SP509,,,
MIR4328,,,
,Gm24728,,
,Gm54692,,
MRTFA,Mrtfa,,Mrtf
RN7SL790P,,,
MIR1321,,,
RNU2-26P,Gm26020,,
RNU6-332P,,,
RNA5SP510,,,
MIR548M,,,
,Gm22156,,
MIR384,,,
MIR325,,,
RNU1-112P,,,
RNA5SP508,,,
MIR361,Mir361,,
RNU6-974P,Gm26011,,
RNU6-995P,,,
RNU6-345P,,,
RNU6-493P,,,
RNU6-394P,Gm55405,,
ABCC6,,,
CASC20,,,
RN7SKP194,,,
SUMO3,Sumo3,,Sumo
RNU6-309P,,,
RNU6-648P,,,
SNORA35B,Gm25107,,
LINC01370,,,
RNU6-555P,Gm22305,,
RN7SL379P,,,
RNU6-1323P,Gm22950,,
RNU6-154P,Gm23453,,
MIR3672,,,
RNU6-1015P,,,
,Gm26236,,
,Gm25791,,
RN7SKP31,Gm54436,,
MIR934,,,
RNU6-3P,Gm22295,,
RN7SKP149,Gm54559,,
RNA5SP517,,,
USPL1,Uspl1,,
RNA5SP516,,,
MIR514A2,Mir509,,
MIR514A1,Mir509,,
RN7SKP81,Gm56340,,
MIR320D2,,,
RN7SL325P,,,
MIR892C,,,
MIR514A3,Mir509,,
MIR890,,,
RNU6-985P,,,
MIR888,,,
MIR892A,,,
MIR892B,,,
MIR891B,,,
RNU1-115P,Gm56267,,
RNU1-115P,Gm22866,,
MIR510,,,
MIR891A,,,
MIR4330,,,
RN7SKP267,,,
RN7SKP189,,,
MIR513C,,,
MIR513B,Mir511,,
MIR513A1,,,
MIR513A2,Mir511,,
MIR506,,,
MIR507,,,
MIR508,,,
MIR514B,Mir509,,
MIR509-2,,,
MIR509-3,Mir509,,
MIR509-1,Mir509,,
RNU6-382P,Gm55757,,
NICN2P,,,
RN7SL785P,,,
SNORA11C,,,
NPM1P49,,,
OACYLP,,,
MIR4769,,,
SMSP1,,,
WASF4P,,,
RPL7P57,,,
ZCRB1P1,,,
ZBTB21,Zbtb21,,
PABPN1P1,,,
SOCS6P1,,,
LINC01427,,,
CXCR3,Cxcr3,,
SKOR2,Skor2,,
TWF1P2,,,
PHF10P1,,,
SRD5A2P1,,,
MIR1184-2,,,
MIR1184-3,,,
H2AB3,H2ab2,,His2A:CG33838
H2AB3,H2ab2,,His2A:CG33835
H2AB3,H2ab2,,His2A:CG33841
H2AB3,H2ab2,,His2A:CG33817
H2AB3,H2ab2,,His2A:CG33808
H2AB3,H2ab2,,His2A:CG33814
H2AB3,H2ab2,,His2A:CG33823
H2AB3,H2ab2,,His2A:CG33859
H2AB3,H2ab2,,His2A:CG33853
H2AB3,H2ab2,,His2A:CG33856
H2AB3,H2ab2,,His2A:CG33850
H2AB3,H2ab2,,His2A:CG33826
H2AB3,H2ab2,,His2A:CG33847
H2AB3,H2ab2,,His2A:CG33865
H2AB3,H2ab2,,His2A:CG33820
H2AB3,H2ab2,,His2A:CG33844
H2AB3,H2ab2,,His2A:CG33862
H2AB3,H2ab2,,His2A:CG33829
H2AB3,H2ab2,,His2A:CG31618
H2AB3,H2ab2,,His2A:CG33832
H2AB3,H2ab1,,His2A:CG33838
H2AB3,H2ab1,,His2A:CG33835
H2AB3,H2ab1,,His2A:CG33841
H2AB3,H2ab1,,His2A:CG33817
H2AB3,H2ab1,,His2A:CG33808
H2AB3,H2ab1,,His2A:CG33814
H2AB3,H2ab1,,His2A:CG33823
H2AB3,H2ab1,,His2A:CG33859
H2AB3,H2ab1,,His2A:CG33853
H2AB3,H2ab1,,His2A:CG33856
H2AB3,H2ab1,,His2A:CG33850
H2AB3,H2ab1,,His2A:CG33826
H2AB3,H2ab1,,His2A:CG33847
H2AB3,H2ab1,,His2A:CG33865
H2AB3,H2ab1,,His2A:CG33820
H2AB3,H2ab1,,His2A:CG33844
H2AB3,H2ab1,,His2A:CG33862
H2AB3,H2ab1,,His2A:CG33829
H2AB3,H2ab1,,His2A:CG31618
H2AB3,H2ab1,,His2A:CG33832
H2AB3,H2ab3,,His2A:CG33838
H2AB3,H2ab3,,His2A:CG33835
H2AB3,H2ab3,,His2A:CG33841
H2AB3,H2ab3,,His2A:CG33817
H2AB3,H2ab3,,His2A:CG33808
H2AB3,H2ab3,,His2A:CG33814
H2AB3,H2ab3,,His2A:CG33823
H2AB3,H2ab3,,His2A:CG33859
H2AB3,H2ab3,,His2A:CG33853
H2AB3,H2ab3,,His2A:CG33856
H2AB3,H2ab3,,His2A:CG33850
H2AB3,H2ab3,,His2A:CG33826
H2AB3,H2ab3,,His2A:CG33847
H2AB3,H2ab3,,His2A:CG33865
H2AB3,H2ab3,,His2A:CG33820
H2AB3,H2ab3,,His2A:CG33844
H2AB3,H2ab3,,His2A:CG33862
H2AB3,H2ab3,,His2A:CG33829
H2AB3,H2ab3,,His2A:CG31618
H2AB3,H2ab3,,His2A:CG33832
MCM8-AS1,,,
MIR4527,,,
OPN1LW,Opn1mw,,
LINC00686,,,
COP1P1,,,
RN7SL50P,,,
THEMIS3P,,,
RAB12-AS1,,,
RSPH1,Rsph1,,Rsph1
LINC01723,,,
TOMM20P3,,,
GACAT2,,,
CKAP2,Ckap2,,
OPN1MW,Opn1mw,,
MYL12-AS1,,,
TEX28P1,,,
TEX28P3,,,
MIR6858,,,
UBL4A,Ubl4a,,
PANK2-AS1,,,
LINC01895,,,
EPB41L1-AS1,,,
MPV17L,,,
MYO19,,,
NTAN1,,,
RN7SL697P,,,
ATF4P2,,,
LINC01754,,,
FMN2P1,,,
RPL7P58,,,
HMGA1P1,,,
RNU1-142P,Gm25115,,
BMI1P1,,,
RNA5SP511,,,
H2BP9,,,
GAPLINC,,,
PDE9A,Pde9a,,
ELF2P1,,,
SLC25A53P1,,,
DPPA3P1,,,
MSL3-DT,,,
LIMK2P1,,,
SCP2D1-AS1,,,
DSG3,Dsg3,,
TBX1,Tbx1,,ocm
TBX1,Tbx1,,H15
TBX1,Tbx1,,mid
SLC25A15,Slc25a15,,
MSL3,Msl3,EAF3,msl-3
NPIPA3,,,
COLEC12,Colec12,,
APCDD1L-DT,,,
EBPL,Ebpl,,
BMERB1,,,
CPMER,,,
PITPNB,Pitpnb,,
DSG2,Dsg2,,
SAP18,Sap18b,,Bin1
SAP18,Sap18,,Bin1
NPIPA6,,,
BFAR,,,
FAM242B,,,
DOCK9,Dock9,DCK1,Zir
HNF4A-AS1,,,
R3HDML-AS1,,,
NDE1,,,
NRSN2-AS1,,,
MACROD2-AS1,,,
LINC00652,,,
PCGF2,,,
MIR3199-1,,,
MIR3199-2,,,
RN7SL757P,,,
MN1,Mn1,,
RPL17P40,,,
GSTT2,Gstt2,CAM1,GstT1
GSTT2,Gstt2,CAM1,GstT3
GSTT2,Gstt2,CAM1,GstT2
GSTT2,Gstt2,CAM1,Clic
GSTT2,Gstt2,CAM1,se
GSTT2,Gstt2,CAM1,GstO1
GSTT2,Gstt2,CAM1,GstO3
GSTT2,Gstt2,CAM1,GstO2
GSTT2,Gstt2,CAM1,GstE12
GSTT2,Gstt2,CAM1,GstE11
GSTT2,Gstt2,CAM1,GstE13
GSTT2,Gstt2,CAM1,GstE5
GSTT2,Gstt2,CAM1,GstE6
GSTT2,Gstt2,CAM1,GstE7
GSTT2,Gstt2,CAM1,GstE8
GSTT2,Gstt2,CAM1,GstE4
GSTT2,Gstt2,CAM1,GstE9
GSTT2,Gstt2,CAM1,GstE1
GSTT2,Gstt2,CAM1,GstE2
GSTT2,Gstt2,CAM1,GstE10
GSTT2,Gstt2,CAM1,GstE3
GSTT2,Gstt2,CAM1,GstD1
GSTT2,Gstt2,CAM1,GstD10
GSTT2,Gstt2,CAM1,GstD9
GSTT2,Gstt2,CAM1,GstD8
GSTT2,Gstt2,CAM1,GstD3
GSTT2,Gstt2,CAM1,GstD2
GSTT2,Gstt2,CAM1,GstD5
GSTT2,Gstt2,CAM1,GstD4
GSTT2,Gstt2,CAM1,GstD7
GSTT2,Gstt2,CAM1,GstD6
GSTT2,Gstt2,TEF4,GstT1
GSTT2,Gstt2,TEF4,GstT3
GSTT2,Gstt2,TEF4,GstT2
GSTT2,Gstt2,TEF4,Clic
GSTT2,Gstt2,TEF4,se
GSTT2,Gstt2,TEF4,GstO1
GSTT2,Gstt2,TEF4,GstO3
GSTT2,Gstt2,TEF4,GstO2
GSTT2,Gstt2,TEF4,GstE12
GSTT2,Gstt2,TEF4,GstE11
GSTT2,Gstt2,TEF4,GstE13
GSTT2,Gstt2,TEF4,GstE5
GSTT2,Gstt2,TEF4,GstE6
GSTT2,Gstt2,TEF4,GstE7
GSTT2,Gstt2,TEF4,GstE8
GSTT2,Gstt2,TEF4,GstE4
GSTT2,Gstt2,TEF4,GstE9
GSTT2,Gstt2,TEF4,GstE1
GSTT2,Gstt2,TEF4,GstE2
GSTT2,Gstt2,TEF4,GstE10
GSTT2,Gstt2,TEF4,GstE3
GSTT2,Gstt2,TEF4,GstD1
GSTT2,Gstt2,TEF4,GstD10
GSTT2,Gstt2,TEF4,GstD9
GSTT2,Gstt2,TEF4,GstD8
GSTT2,Gstt2,TEF4,GstD3
GSTT2,Gstt2,TEF4,GstD2
GSTT2,Gstt2,TEF4,GstD5
GSTT2,Gstt2,TEF4,GstD4
GSTT2,Gstt2,TEF4,GstD7
GSTT2,Gstt2,TEF4,GstD6
GSTT2,Gstt2,,GstT1
GSTT2,Gstt2,,GstT3
GSTT2,Gstt2,,GstT2
GSTT2,Gstt2,,Clic
GSTT2,Gstt2,,se
GSTT2,Gstt2,,GstO1
GSTT2,Gstt2,,GstO3
GSTT2,Gstt2,,GstO2
GSTT2,Gstt2,,GstE12
GSTT2,Gstt2,,GstE11
GSTT2,Gstt2,,GstE13
GSTT2,Gstt2,,GstE5
GSTT2,Gstt2,,GstE6
GSTT2,Gstt2,,GstE7
GSTT2,Gstt2,,GstE8
GSTT2,Gstt2,,GstE4
GSTT2,Gstt2,,GstE9
GSTT2,Gstt2,,GstE1
GSTT2,Gstt2,,GstE2
GSTT2,Gstt2,,GstE10
GSTT2,Gstt2,,GstE3
GSTT2,Gstt2,,GstD1
GSTT2,Gstt2,,GstD10
GSTT2,Gstt2,,GstD9
GSTT2,Gstt2,,GstD8
GSTT2,Gstt2,,GstD3
GSTT2,Gstt2,,GstD2
GSTT2,Gstt2,,GstD5
GSTT2,Gstt2,,GstD4
GSTT2,Gstt2,,GstD7
GSTT2,Gstt2,,GstD6
MARF1,,,
LCDR,,,
RPS9P2,,,
ACTBP15,,,
MIR1281,,,
POTEH,,,
POTEH-AS1,,,
RNU6-816P,,,
IGLV3-10,,,
IGLV3-9,,,
MLLT6,,,
LINC01713,,,
IGLV2-8,,,
MIR650,,,
IGLV3-7,,,
IGLV3-6,,,
IGLV2-5,,,
IGLV3-4,,,
IGLV4-3,Iglv3,,
IGLV3-2,,,
IGLV3-1,,,
MIR5571,,,
RIPOR3-AS1,,,
IGLL5,Iglc1,,
IGLL5,Iglc2,,
IGLL5,Iglc4,,
IGLL5,Iglc3,,
SERPINB8,Serpinb8,,
IGLJ1,,,
IGLC1,Iglc1,,
IGLC1,Iglc2,,
IGLC1,Iglc4,,
IGLC1,Iglc3,,
LINC01733,,,
IGLJ2,,,
IGLC2,Iglc1,,
IGLC2,Iglc2,,
IGLC2,Iglc4,,
IGLC2,Iglc3,,
IGLJ3,,,
IGLC3,Iglc1,,
IGLC3,Iglc2,,
IGLC3,Iglc4,,
IGLC3,Iglc3,,
IGLJ4,,,
IGLC4,,,
IGLC5,,,
IGLJ6,,,
IGLC6,,,
IGLJ7,,,
BTBD3-AS1,,,
IGLC7,Iglc1,,
IGLC7,Iglc2,,
IGLC7,Iglc4,,
IGLC7,Iglc3,,
ZNHIT3,,,
ADNP-AS1,,,
POM121L9P,,,
BCRP3,,,
GGT3P,,,
ABCC1,,,
LRP5L,,,
SLCO4A1-AS1,,,
P2RX6P,,,
PRAMENP,,,
CECR7,,,
TTR,Ttr,,CG30016
USP41P,,,
TADA2A,,,
FAM247A,,,
SMPD4P1,,,
POM121L4P,,,
POM121L1P,,,
TPTEP2,,,
RRP7BP,,,
DSC2,Dsc2,,
BCRP2,,,
LINC03083,,,
RPL23AP82,,,
TMEM191A,,,
CEBPB-AS1,,,
TEX29,Tex29,,
CRYBB2P1,,,
CLDN10,Cldn10,,
ISCA2P1,,,
,Gm55685,,
LINC01721,,,
AP1B1P1,,,
AP1B1P2,,,
PI4KAP1,,,
EEF1AKMT1,Eef1akmt1,EFM5,CG9154
RN7SKP131,,,
RIMBP3,Rimbp3,,Rbp
SUSD2P2,,,
CA15P2,,,
PPP1R26P2,,,
GUSBP11,,,
PROZ,Proz,,CG32834
PROZ,Proz,,CG34043
RGL4,,,
NPIPA1,,,
STK4-DT,,,
MRM1,,,
NOMO3,,,
GGNBP2,,,
LINC00659,,,
LILRP1,,,
OGFR-AS1,,,
HM13-AS1,,,
LINC01524,,,
CCL15,,,
VPREB3,Vpreb3,,
MIR1249,,,
RIBC2,Ribc2,,CG7264
PIP4K2B,,,
RNU6-1161P,Gm24223,,
MIR4762,,,
C22orf42,,,
PDXP,Pdxp,PHO13,CG2680
PDXP,Pdxp,PHO13,CG15739
PDXP,Pdxp,PHO13,CG10352
PDXP,Pdxp,PHO13,CG32488
PDXP,Pdxp,PHO13,CG11291
PDXP,Pdxp,PHO13,CG32487
PDXP,Pdxp,PHO13,CG5577
PDXP,Pdxp,PHO13,CG5567
RFPL1,,,
AATF,,,
RPL34P35,,,
KIR2DS3,,,
RN7SL633P,,,
SELENOM,Selenom,,CG7484
COL4A2,Col4a2,,
RPS15AP37,,,
SNRPNP2,,,
FRMPD4-AS1,,,
MIR3928,,,
RPL17P49,,,
RNU6-1128P,,,
RNA5SP496,,,
RN7SKP290,Gm56090,,
PSMA6P2,,,
RTL10,,,
MRPL35P4,,,
TLR7,Tlr7,,
TBC1D3H,,,
TLR8-AS1,,,
RBM22P6,,,
XAGE1A,,,
SEPTIN3,Septin3,CDC10,Septin2
RBM22P7,,,
CCL4,,,
SSX14P,,,
SSX11P,,,
SSX7,Ssxb15,,
SSX7,Ssxb16,,
SSX7,Ssxb6,,
SSX7,Ssxb2,,
SSX7,Ssxb3,,
SSX7,Ssxb14,,
SSX7,Ssxa1,,
SSX7,Ssxb10,,
SSX7,Ssxb8,,
SSX7,Ssxb9,,
SSX7,Ssxb1,,
SSX7,Ssxb13,,
SSX7,Ssxb5,,
TMX4-AS1,,,
RNA5SP504,,,
SSX15P,,,
S100A11P10,,,
S100A11P8,,,
SSX21P,,,
SPANXN5,,,
EIF4A2P4,,,
KIR3DS1,,,
PPIHP2,,,
QTRT1P1,,,
SPMAP1,,,
RNU1-57P,,,
RN7SL93P,,,
SNORD30,Gm22680,,
NPEPPSP1,,,
CBX1P4,,,
MIR4768,,,
SOCS7,,,
NHS-AS1,,,
CHP1P3,,,
FAM136GP,,,
F8A3,F8a,,Hap40
PABPC1L2B,Pabpc1l2b,,
PABPC1L2B,Pabpc1l2a,,
RBMXL3,Rbmxl2,,
SSX2B,Ssxb15,,
SSX2B,Ssxb16,,
SSX2B,Ssxb6,,
SSX2B,Ssxb2,,
SSX2B,Ssxb3,,
SSX2B,Ssxb14,,
SSX2B,Ssxa1,,
SSX2B,Ssxb10,,
SSX2B,Ssxb8,,
SSX2B,Ssxb9,,
SSX2B,Ssxb1,,
SSX2B,Ssxb13,,
SSX2B,Ssxb5,,
KIR2DS5,,,
RAB20,Rab20,,
CUL4A,Cul4a,,Cul4
EPOP,,,
LINC01275,,,
LRRC37A9P,,,
RN7SL20P,,,
RPL17P52,,,
RDM1,,,
RNU6-201P,,,
RPS17P16,,,
RNA5SP497,,,
ETFRF1P1,,,
SYN3,Syn3,,
FAM236A,Fam236f,,
FAM236A,Fam236e,,
LINC01273,,,
HSFX4,,HSF1,Hsf
HSFX4,,HMS2,Hsf
ZNF275,,,
ZNF157,,,
NALF2,Nalf2,,Mid1
PNMA6A,,,
RNA5SP502,,,
SHISA5P1,,,
DRICH1,,,
RN7SL15P,,,
GEMIN7P1,,,
RNU6-1321P,,,
YWHAZP10,,,
RN7SL144P,,,
RPS15AP39,,,
RNU6-202P,Gm24129,,
RNU6-202P,Gm23341,,
FABP5P15,,,
RNU6-854P,,,
RN7SL460P,,,
ATXN10,Atxn10,CTR86,
KIR2DS2,,,
SSX19P,,,
MYH11,,,
S100A11P9,,,
SSX3,Ssxb15,,
SSX3,Ssxb16,,
SSX3,Ssxb6,,
SSX3,Ssxb2,,
SSX3,Ssxb3,,
SSX3,Ssxb14,,
SSX3,Ssxa1,,
SSX3,Ssxb10,,
SSX3,Ssxb8,,
SSX3,Ssxb9,,
SSX3,Ssxb1,,
SSX3,Ssxb13,,
SSX3,Ssxb5,,
LINC01718,,,
ZNF337-AS1,,,
SSX4,Ssxb15,,
SSX4,Ssxb16,,
SSX4,Ssxb6,,
SSX4,Ssxb2,,
SSX4,Ssxb3,,
SSX4,Ssxb14,,
SSX4,Ssxa1,,
SSX4,Ssxb10,,
SSX4,Ssxb8,,
SSX4,Ssxb9,,
SSX4,Ssxb1,,
SSX4,Ssxb13,,
SSX4,Ssxb5,,
TRNT1P2,,,
WNT7B,Wnt7b,,Wnt10
WNT7B,Wnt7b,,Wnt2
WNT7B,Wnt7b,,Wnt5
LAMP5-AS1,,,
APOBEC3A,,,
RNU6-800P,,,
PIGA,Piga,SPT14,PIG-A
PIAS2,Pias2,NFI1,Su(var)2-10
PIAS2,Pias2,SIZ1,Su(var)2-10
MOV10L1,Mov10l1,SEN1,CG6701
MOV10L1,Mov10l1,SEN1,Mov10
HEATR9,,,
OLA1P1,,,
CYP2D7,,,
TMEM191B,Tmem191,,
FLT1,Flt1,,
MIR663AHG,,,
POM121L15P,,,
SLC25A5P1,,,
LINC01399,,,
PI4KAP2,,,
ACTG1P10,,,
MIR6895,,,
MIR6894,,,
KDM5C-IT1,,,
RPSAP62,,,
MPV17L2P1,,,
MIR6857,,,
TIPINP1,,,
VTRNA3-1P,,,
EEDP1,,,
RPS17P17,,,
SOX3,Sox3,,Sox14
SOX3,Sox3,,Sox21a
SOX3,Sox3,,Sox102F
RPL18AP16,,,
RN7SL687P,,,
CYCSP45,,,
C22orf46P,,,
SERHL,,,
MIR3202-1,,,
MIR3202-2,,,
MIR718,,,
RNU6-934P,Gm25322,,
SERPINB5,Serpinb5,,
RPL36A-HNRNPH2,,,
TUBA3FP,,,
KRT18P48,,,
NUTF2P7,,,
RNU1-56P,,,
MIURF,Gm55359,,
CXorf65,Gm614,,
SELENOO-AS1,,,
FAM83F,Fam83f,,
NOL4,Nol4,,
SGSM3-AS1,,,
RNF185-AS1,,,
SHANK3,Shank3,,Prosap
MIR98,Mir98,,
MIRLET7F2,Mirlet7f-2,,
PABPC1P3,,,
CCL18,,,
RNU6-330P,Gm25078,,
NEXMIF,Nexmif,REV3,PolZ1
HNF1B,,,
RPSAP61,,,
RN7SL291P,,,
DUSP21,Dusp21,,
LL22NC01-81G9.3,,,
KRT18P23,,,
CT45A11P,,,
ANP32BP2,,,
GAPDHP67,,,
E2F6P4,,,
KRT18P49,,,
PRR5,Prr5,,
PRPS1,Prps1,PRS4,Prps
PRPS1,Prps1,PRS2,Prps
PRPS1,Prps1,PRS3,Prps
GAGE2E,,,
SETBP1,Setbp1,,egg
SETBP1,Setbp1,,Set2
SETBP1,Setbp1,,CG4565
SETBP1,Setbp1,,G9a
SETBP1,Setbp1,,ash1
SETBP1,Setbp1,,trr
GAGE12B,,,
VDAC1P2,,,
SALL1P1,,,
PAGE1,,,
MIR2114,,,
XRCC6P2,,,
PIGW,,,
LINC02967,,,
RPL7P56,,,
RAB28P5,,,
RPL22P23,,,
SRRM1P3,,,
GPR101,Gpr101,,
TCEAL3-AS1,,,
CCL5,,,
CACNA1F,Cacna1f,,
FBXO15,Fbxo15,,
SRCIN1,,,
PRR5-ARHGAP8,,,
ATP7B,Atp7b,CCC2,ATP7
ATP7B,Atp7b,ENA2,ATP7
ATP7B,Atp7b,ENA5,ATP7
ATP7B,Atp7b,ENA1,ATP7
ATP7B,Atp7b,PMA2,ATP7
ATP7B,Atp7b,PMA1,ATP7
CFAP53,,,
DUSP14,,,
KCTD1,Kctd1,,twz
GPR179,,,
CISD3,,,
LHX1,,,
RPL6P28,,,
RFKP4,,,
JTBP1,,,
MIR4766,,,
DNAJB7,Dnajb7,HLJ1,CG30156
DNAJB7,Dnajb7,HLJ1,mrj
DNAJB7,Dnajb7,HLJ1,CG3061
DNAJB7,Dnajb7,HLJ1,DnaJ-1
DNAJB7,Dnajb7,HLJ1,CG5001
DNAJB7,Dnajb7,HLJ1,CG2887
RNU6-379P,Gm22675,,
L3MBTL2-AS1,,,
CCL3,,,
RNU6-338P,Gm56093,,
RNU6-28P,,,
H2AZP6,,,
RPS26P59,,,
DOK6,Dok6,,Dok
DOK6,Dok6,,CG13398
RPS18P14,,,
MIR7109,,,
SEZ6L-AS1,,,
RN7SL274P,,,
RNA5SP495,,,
NPIPA7,,,
VPREB1,Vpreb1a,,
VPREB1,Vpreb1b,,
SYNRG,,,
PKD1P3,,,
LHFPL7,Lhfpl7,,
ABCC6P2,,,
RPS25P10,,,
PKD1P1,,,
TTLL12,Ttll12,,TTLL12
SERPINB7,Serpinb7,,
LINC00029,,,
PKD1P6,,,
SCUBE1-AS2,,,
INPP5J,Inpp5j,INP52,sp3
INPP5J,Inpp5j,INP52,CG9784
INPP5J,Inpp5j,INP52,CG6805
INPP5J,Inpp5j,INP52,Synj
INPP5J,Inpp5j,INP53,sp3
INPP5J,Inpp5j,INP53,CG9784
INPP5J,Inpp5j,INP53,CG6805
INPP5J,Inpp5j,INP53,Synj
ZNF521,Zfp521,,CG12769
LINC01620,,,
HSPB1P2,,,
ZNF630-AS1,,,
RNU6-707P,,,
SSX13P,,,
S100A11P5,,,
LINC01747,,,
RNA5SP503,,,
SSX20P,,,
S100A11P7,,,
UBQLN2,Ubqln2,DSK2,CG31528
ATRX,Atrx,,XNP
SEC11C,Sec11c,SEC11,twr
MIR1-1HG,,,
KIR2DL5A,,,
OR11H3P,,,
OR11J6P,,,
IGHV1OR15-1,Ighv1-18,,
IGHV1OR15-1,Ighv1-78,,
IGHV1OR15-1,Ighv15-2,,
IGHV1OR15-1,Ighv1-22,,
IGHV1OR15-1,Ighv1-39,,
IGHV1OR15-1,Ighv1-76,,
IGHV1OR15-1,Ighv1-72,,
IGHV1OR15-1,Ighv1-64,,
IGHV1OR15-1,Ighv1-34,,
IGHV1OR15-1,Ighv1-67,,
IGHV1OR15-1,Ighv1-80,,
IGHV1OR15-1,Ighv1-77,,
IGHV1OR15-1,Ighv1-26,,
IGHV1OR15-1,Ighv1-53,,
IGHV1OR15-1,Ighv1-5,,
IGHV1OR15-1,Ighv1-9,,
IGHV1OR15-1,Ighv14-4,,
IGHV1OR15-1,Ighv1-62-1,,
IGHV1OR15-1,Ighv1-4,,
IGHV1OR15-1,Ighv1-63,,
IGHV1OR15-1,Ighv1-19,,
IGHV1OR15-1,Ighv1-82,,
IGHV1OR15-1,Ighv1-71,,
IGHV1OR15-1,Ighv1-49,,
IGHV1OR15-1,Ighv1-62-2,,
IGHV1OR15-1,Ighv1-55,,
IGHV1OR15-1,Ighv1-61,,
IGHV1OR15-1,Ighv1-24,,
IGHV1OR15-1,Ighv1-42,,
IGHV1OR15-1,Ighv1-52,,
IGHV1OR15-1,Ighv1-84,,
IGHV1OR15-1,Ighv1-31,,
IGHV1OR15-1,Ighv14-1,,
IGHV1OR15-1,Ighv1-11,,
IGHV1OR15-1,Ighv1-15,,
IGHV1OR15-1,Ighv1-69,,
IGHV1OR15-1,Ighv1-43,,
IGHV1OR15-1,Ighv1-56,,
IGHV1OR15-1,Ighv1-59,,
IGHV1OR15-1,Ighv1-37,,
IGHV1OR15-1,Ighv1-81,,
IGHV1OR15-1,Ighv1-20,,
IGHV1OR15-1,Ighv1-66,,
IGHV1OR15-1,Ighv1-75,,
IGHV1OR15-1,Ighv1-7,,
IGHV1OR15-1,Ighv1-62-3,,
IGHV1OR15-1,Ighv1-23,,
IGHV1OR15-1,Ighv1-36,,
IGHV1OR15-1,Ighv1-12,,
IGHV1OR15-1,Ighv14-3,,
IGHV1OR15-1,Ighv1-16,,
IGHV1OR15-1,Ighv1-47,,
IGHV1OR15-1,Ighv1-54,,
IGHV1OR15-1,Ighv1-85,,
IGHV1OR15-1,Ighv1-58,,
IGHV1OR15-1,Ighv1-74,,
IGHV1OR15-1,Ighv1-50,,
IGHV1OR15-1,Ighv14-2,,
RPS8P10,,,
OR4M2-OT1,,,
HSBP1L1,Hsbp1l1,,CG5446
OR4N3P,,,
OR11J7P,,,
IGHV1OR15-3,,,
SERPINE4P,,,
SREBF2-AS1,,,
ANKRD30B,,,CG42391
ANKRD30B,,,CG8679
NOL4L-AS1,,,
CES5AP1,,,
CRMA,,,
ZDHHC8BP,,,
ZFYVE19,Zfyve19,,CG6051
MIATNB,,,
RPL23AP54,,,
TMEM97P2,,,
OR6R2P,,,
EIF4EP5,,,
NOL4L-DT,,,
AQP4,Aqp4,FPS1,Eglp4
AQP4,Aqp4,FPS1,Eglp3
AQP4,Aqp4,FPS1,Eglp2
AQP4,Aqp4,FPS1,Eglp1
AQP4,Aqp4,AQY3,Eglp4
AQP4,Aqp4,AQY3,Eglp3
